ID,lat,long,ele,time,,date,name,cmt,desc,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Author,CreationTime,,Flock
6,-11.87789599,-71.40333999,337.895813,2025-09-06T12:21:29Z,,9/6/2025,4631,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-06T12:21:29Z,,Parker
7,-11.87802097,-71.40368801,341.427643,2025-09-06T12:27:31Z,,9/6/2025,4641,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-06T12:27:31Z,,Parker
8,-11.87803304,-71.403659,342.146576,2025-09-06T12:28:23Z,,9/6/2025,4651,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-06T12:28:23Z,,Parker
9,-11.87790496,-71.40334602,338.894379,2025-09-06T12:42:17Z,,9/6/2025,4661,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-06T12:42:17Z,,Parker
10,-11.877695,-71.40369203,341.340393,2025-09-06T12:47:27Z,,9/6/2025,4671,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-06T12:47:27Z,,Parker
11,-11.87754798,-71.40371801,344.569702,2025-09-06T12:49:42Z,,9/6/2025,4681,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-06T12:49:42Z,,Parker
12,-11.87790697,-71.40390996,332.653717,2025-09-06T13:04:32Z,,9/6/2025,4691,,,"Block, Red",user,,,,,,,,,,#NAME?,SymbolAndName,,Danny,2025-09-06T13:04:32Z,,Parker
13,-11.88174496,-71.40227398,330.305542,2025-09-06T14:45:44Z,,9/6/2025,4701,,,"Navaid, Red",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-06T14:45:44Z,,Navidad
14,-11.88176902,-71.40246802,328.025787,2025-09-06T14:53:21Z,,9/6/2025,4711,,,"Navaid, Red",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-06T14:53:21Z,,Navidad
15,-11.88206901,-71.40281998,331.508789,2025-09-06T14:59:26Z,,9/6/2025,4721,,,"Navaid, Red",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-06T14:59:26Z,,Navidad
16,-11.88184597,-71.40304796,334.198944,2025-09-06T15:03:28Z,,9/6/2025,4731,,,"Navaid, Red",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-06T15:03:28Z,,Navidad
17,-11.88174396,-71.402522,357.755493,2025-09-06T15:56:00Z,,9/6/2025,4741,,,"Navaid, Red",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-06T15:56:00Z,,Navidad
18,-11.88712204,-71.40676299,365.818146,2025-09-06T16:45:32Z,,9/6/2025,4751,SHU,SHU,"Navaid, Blue",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-06T16:45:32Z,,Shushupe
1,-11.89296599,-71.412876,325.51059,2025-09-06T11:37:16Z,,9/6/2025,628,,,Museum,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-06T11:37:16Z,,Flock 1
2,-11.89301703,-71.412906,325.883575,2025-09-06T11:43:07Z,,9/6/2025,629,,,Museum,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-06T11:43:07Z,,Flock 1
3,-11.89291201,-71.41295797,325.272491,2025-09-06T11:48:51Z,,9/6/2025,630,,,Museum,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-06T11:48:51Z,,Flock 1
4,-11.89274504,-71.41298404,325.409821,2025-09-06T11:53:02Z,,9/6/2025,631,,,Museum,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-06T11:53:02Z,,Flock 1
5,-11.89261797,-71.41295504,325.315369,2025-09-06T11:53:12Z,,9/6/2025,632,,,Museum,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-06T11:53:12Z,,Flock 1
6,-11.89233198,-71.41330398,327.115784,2025-09-06T12:29:47Z,,9/6/2025,633,,,Museum,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-06T12:29:47Z,,Flock 1
7,-11.89215101,-71.41334304,329.044281,2025-09-06T12:52:04Z,,9/6/2025,634,,,Museum,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-06T12:52:04Z,,Flock 1
8,-11.89195898,-71.41334102,331.057312,2025-09-06T13:10:13Z,,9/6/2025,635,,,Museum,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-06T13:10:13Z,,Flock 1
9,-11.891818,-71.413366,333.944336,2025-09-06T13:10:35Z,,9/6/2025,636,,,Museum,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-06T13:10:35Z,,Flock 1
10,-11.89172898,-71.413293,334.427094,2025-09-06T13:16:35Z,,9/6/2025,637,,,Museum,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-06T13:16:35Z,,Flock 1
11,-11.89161801,-71.41327003,329.232361,2025-09-06T13:29:01Z,,9/6/2025,638,,,Museum,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-06T13:29:01Z,,Flock 1
12,-11.891559,-71.41319501,327.293152,2025-09-06T13:37:37Z,,9/6/2025,639,,,Museum,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-06T13:37:37Z,,Flock 1
13,-11.89290698,-71.41150103,328.654083,2025-09-06T15:10:01Z,,9/6/2025,640,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-06T15:10:01Z,,Flock 2
14,-11.89305601,-71.41164998,329.054169,2025-09-06T15:16:08Z,,9/6/2025,641,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-06T15:16:08Z,,Flock 2
15,-11.89296003,-71.41172097,332.100067,2025-09-06T15:25:11Z,,9/6/2025,642,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-06T15:25:11Z,,Flock 2
16,-11.89301502,-71.41187796,333.552277,2025-09-06T15:34:24Z,,9/6/2025,643,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-06T15:34:24Z,,Flock 2
17,-11.89298904,-71.41196203,336.220978,2025-09-06T15:47:28Z,,9/6/2025,644,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-06T15:47:28Z,,Flock 2
18,-11.89301896,-71.41204703,337.912384,2025-09-06T16:07:21Z,,9/6/2025,645,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-06T16:07:21Z,,Flock 2
19,-11.89311099,-71.41202599,331.890717,2025-09-06T16:07:01Z,,9/6/2025,646,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-06T16:07:01Z,,Flock 2
20,-11.89310999,-71.41209698,335.415833,2025-09-06T16:13:51Z,,9/6/2025,647,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-06T16:13:51Z,,Flock 2
21,-11.89318903,-71.41210796,336.100769,2025-09-06T16:16:59Z,,9/6/2025,648,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-06T16:16:59Z,,Flock 2
22,-11.89334996,-71.41210302,337.372131,2025-09-06T16:21:30Z,,9/6/2025,649,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-06T16:21:30Z,,Flock 2
23,-11.893472,-71.41217401,339.338379,2025-09-06T16:33:46Z,,9/6/2025,650,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-06T16:33:46Z,,Flock 2
24,-11.89356697,-71.41219698,339.354309,2025-09-06T16:46:28Z,,9/6/2025,651,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-06T16:46:28Z,,Flock 2
25,-11.89364802,-71.41220301,339.098114,2025-09-06T17:00:21Z,,9/6/2025,652,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-06T17:00:21Z,,Flock 2
26,-11.89375397,-71.41215901,339.593994,2025-09-06T17:01:54Z,,9/6/2025,653,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-06T17:01:54Z,,Flock 2
27,-11.89368599,-71.41207402,339.425568,2025-09-06T17:10:16Z,,9/6/2025,654,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-06T17:10:16Z,,Flock 2
28,-11.89363302,-71.41199799,407.320312,2025-09-06T17:09:42Z,,9/6/2025,655,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-06T17:09:42Z,,Flock 2
1,-11.88947601,-71.40602899,317.17868,2025-09-07T11:08:17Z,,9/7/2025,659,CALIDAD 2,CALIDAD 2,"Navaid, Amber",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-07T11:08:17Z,,Calidad 2
2,-11.88955103,-71.40586504,319.125153,2025-09-07T11:11:04Z,,9/7/2025,660,,,"Navaid, Amber",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-07T11:11:04Z,,Calidad 2
3,-11.889301,-71.40556597,320.602203,2025-09-07T11:13:27Z,,9/7/2025,661,PELEA CON BEBE?,PELEA CON BEBE?,Crossing,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-07T11:13:27Z,,Calidad 2
4,-11.88941902,-71.40620098,319.687347,2025-09-07T11:15:50Z,,9/7/2025,662,PELEA CALIDAD 1,PELEA CALIDAD 1,Crossing,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-07T11:15:50Z,,Calidad 2
5,-11.88951398,-71.40570302,320.494141,2025-09-07T11:18:21Z,,9/7/2025,663,,,"Navaid, Amber",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-07T11:18:21Z,,Calidad 2
6,-11.88943301,-71.40550797,320.519989,2025-09-07T11:20:06Z,,9/7/2025,664,,,"Navaid, Amber",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-07T11:20:06Z,,Calidad 2
7,-11.88944098,-71.40535299,321.151428,2025-09-07T11:25:28Z,,9/7/2025,665,,,"Navaid, Amber",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-07T11:25:28Z,,Calidad 2
8,-11.889647,-71.40534301,320.446594,2025-09-07T11:36:05Z,,9/7/2025,666,,,"Navaid, Amber",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-07T11:36:05Z,,Calidad 2
9,-11.88985798,-71.40534896,321.333862,2025-09-07T11:37:38Z,,9/7/2025,667,,,"Navaid, Amber",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-07T11:37:38Z,,Calidad 2
10,-11.89008001,-71.40528803,321.582489,2025-09-07T11:37:42Z,,9/7/2025,668,,,"Navaid, Amber",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-07T11:37:42Z,,Calidad 2
11,-11.89018202,-71.40517504,323.562927,2025-09-07T11:40:31Z,,9/7/2025,669,,,"Navaid, Amber",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-07T11:40:31Z,,Calidad 2
12,-11.890308,-71.40520404,323.902649,2025-09-07T11:41:35Z,,9/7/2025,670,,,"Navaid, Amber",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-07T11:41:35Z,,Calidad 2
13,-11.89043096,-71.40521997,324.051178,2025-09-07T11:48:14Z,,9/7/2025,671,,,"Navaid, Amber",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-07T11:48:14Z,,Calidad 2
14,-11.89059902,-71.40532499,325.333374,2025-09-07T11:47:59Z,,9/7/2025,672,,,"Navaid, Amber",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-07T11:47:59Z,,Calidad 2
15,-11.89014799,-71.40586001,329.257568,2025-09-07T12:08:26Z,,9/7/2025,673,,,"Navaid, Amber",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-07T12:08:26Z,,Calidad 2
16,-11.89008798,-71.40563998,329.947876,2025-09-07T12:11:59Z,,9/7/2025,674,,,"Navaid, Amber",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-07T12:11:59Z,,Calidad 2
17,-11.890165,-71.40799697,334.892181,2025-09-07T12:38:01Z,,9/7/2025,675,CALIDAD 1,CALIDAD 1,"Navaid, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-07T12:38:01Z,,Calidad 1
18,-11.890293,-71.40792497,334.782837,2025-09-07T12:42:23Z,,9/7/2025,676,,,"Navaid, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-07T12:42:23Z,,Calidad 1
19,-11.89018797,-71.40783998,333.093811,2025-09-07T12:51:59Z,,9/7/2025,677,,,"Navaid, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-07T12:51:59Z,,Calidad 1
20,-11.89016802,-71.407756,335.34613,2025-09-07T13:11:30Z,,9/7/2025,678,,,"Navaid, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-07T13:11:30Z,,Calidad 1
21,-11.88997096,-71.40759598,335.219543,2025-09-07T13:36:49Z,,9/7/2025,679,,,"Navaid, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-07T13:36:49Z,,Calidad 1
22,-11.89003802,-71.40746003,330.028473,2025-09-07T13:36:38Z,,9/7/2025,680,,,"Navaid, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-07T13:36:38Z,,Calidad 1
23,-11.88998999,-71.40755902,331.602905,2025-09-07T13:58:33Z,,9/7/2025,681,,,"Navaid, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-07T13:58:33Z,,Calidad 1
24,-11.89019501,-71.40767796,328.327118,2025-09-07T14:29:56Z,,9/7/2025,682,,,"Navaid, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-07T14:29:56Z,,Calidad 1
25,-11.89018001,-71.40747302,340.800659,2025-09-07T17:26:06Z,,9/7/2025,683,,,"Navaid, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-07T17:26:06Z,,Calidad 1
26,-11.89028696,-71.40755801,327.319458,2025-09-07T17:32:40Z,,9/7/2025,684,,,"Navaid, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-07T17:32:40Z,,Calidad 1
27,-11.89029098,-71.40740002,327.435089,2025-09-07T17:32:49Z,,9/7/2025,685,,,"Navaid, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-07T17:32:49Z,,Calidad 1
1,-11.87289401,-71.41034399,337.33197,2025-09-07T11:20:25Z,,9/7/2025,4771,NEAR ROOST 6 20,NEAR ROOST 6 20,"Block, Blue",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-07T11:20:25Z,,Macondo
2,-11.87295302,-71.41060903,336.977356,2025-09-07T11:30:56Z,,9/7/2025,4781,,,"Block, Blue",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-07T11:30:56Z,,Macondo
3,-11.873281,-71.41089502,335.779999,2025-09-07T11:42:45Z,,9/7/2025,4791,,,"Block, Blue",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-07T11:42:45Z,,Macondo
4,-11.87338804,-71.41094296,332.441345,2025-09-07T11:49:12Z,,9/7/2025,4801,,,"Block, Blue",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-07T11:49:12Z,,Macondo
5,-11.87335703,-71.41111303,329.703461,2025-09-07T11:57:13Z,,9/7/2025,4811,,,"Block, Blue",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-07T11:57:13Z,,Macondo
6,-11.87326298,-71.41132602,333.779388,2025-09-07T12:06:51Z,,9/7/2025,4821,,,"Block, Blue",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-07T12:06:51Z,,Macondo
7,-11.87311102,-71.41135904,326.995911,2025-09-07T12:13:07Z,,9/7/2025,4831,FIGHT,FIGHT,"Block, Blue",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-07T12:13:07Z,,Macondo
8,-11.87294497,-71.41147102,338.146637,2025-09-07T12:27:54Z,,9/7/2025,4841,,,Crossing,user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-07T12:27:54Z,,Macondo
9,-11.87300096,-71.41161804,339.269836,2025-09-07T12:41:49Z,,9/7/2025,4851,BORDER,BORDER,Crossing,user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-07T12:41:49Z,,Macondo
10,-11.87281103,-71.411784,334.898834,2025-09-07T13:00:34Z,,9/7/2025,4861,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-07T13:00:34Z,,Lejania
11,-11.87287599,-71.41189104,333.9711,2025-09-07T13:09:58Z,,9/7/2025,4871,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-07T13:09:58Z,,Lejania
12,-11.87285,-71.41198701,335.494385,2025-09-07T13:12:17Z,,9/7/2025,4881,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-07T13:12:17Z,,Lejania
13,-11.87291798,-71.41223503,330.287842,2025-09-07T13:18:34Z,,9/7/2025,4891,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-07T13:18:34Z,,Lejania
14,-11.87285998,-71.41249202,329.240417,2025-09-07T13:32:14Z,,9/7/2025,4901,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-07T13:32:14Z,,Lejania
15,-11.87263601,-71.412791,326.126404,2025-09-07T13:36:37Z,,9/7/2025,4911,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-07T13:36:37Z,,Lejania
16,-11.87298797,-71.41293199,327.561768,2025-09-07T13:40:29Z,,9/7/2025,4921,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-07T13:40:29Z,,Lejania
1,-11.88591597,-71.40484001,336.713898,2025-09-03T11:12:51Z,,9/7/2025,356,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T11:12:51Z,,Daniel San
2,-11.88569301,-71.405025,330.032593,2025-09-03T11:22:42Z,,9/3/2025,3571,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T11:22:42Z,,Daniel San
3,-11.88555303,-71.40485996,335.06012,2025-09-03T11:32:40Z,,9/3/2025,3582,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T11:32:40Z,,Daniel San
4,-11.88541004,-71.40478796,329.766449,2025-09-03T11:42:30Z,,9/3/2025,3592,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T11:42:30Z,,Daniel San
5,-11.88522404,-71.40445503,335.748138,2025-09-03T11:52:40Z,,9/3/2025,3602,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T11:52:40Z,,Daniel San
6,-11.88535798,-71.404507,329.517548,2025-09-03T12:03:24Z,,9/3/2025,3612,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T12:03:24Z,,Daniel San
7,-11.88552101,-71.40431003,344.483246,2025-09-03T12:14:08Z,,9/3/2025,3622,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T12:14:08Z,,Daniel San
8,-11.88562998,-71.40419302,343.666962,2025-09-03T12:24:42Z,,9/3/2025,3632,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T12:24:42Z,,Daniel San
9,-11.88569703,-71.40399101,346.057159,2025-09-03T12:33:57Z,,9/3/2025,3641,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T12:33:57Z,,Daniel San
10,-11.88570801,-71.404047,346.799561,2025-09-03T12:43:42Z,,9/3/2025,3652,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T12:43:42Z,,Daniel San
11,-11.88586802,-71.40409696,336.793518,2025-09-03T12:53:19Z,,9/3/2025,3662,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T12:53:19Z,,Daniel San
12,-11.88562,-71.40424398,339.003326,2025-09-03T13:04:00Z,,9/3/2025,3672,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T13:04:00Z,,Daniel San
13,-11.88571304,-71.40429603,324.720306,2025-09-03T13:12:19Z,,9/3/2025,3682,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T13:12:19Z,,Daniel San
14,-11.88575897,-71.404176,332.350739,2025-09-03T13:23:10Z,,9/3/2025,3692,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T13:23:10Z,,Daniel San
15,-11.88607296,-71.40415697,332.631744,2025-09-03T13:33:37Z,,9/3/2025,3702,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T13:33:37Z,,Daniel San
16,-11.88627597,-71.40397198,314.831238,2025-09-03T13:44:44Z,,9/3/2025,3711,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T13:44:44Z,,Daniel San
17,-11.88640203,-71.40380904,328.381439,2025-09-03T14:07:16Z,,9/3/2025,3721,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T14:07:16Z,,Daniel San
18,-11.88620003,-71.40393502,321.385986,2025-09-03T14:10:40Z,,9/3/2025,3731,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T14:10:40Z,,Daniel San
19,-11.88604496,-71.40428899,335.031097,2025-09-03T14:14:19Z,,9/3/2025,3741,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T14:14:19Z,,Daniel San
20,-11.88584204,-71.40440701,344.023529,2025-09-03T14:24:31Z,,9/3/2025,3761,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T14:24:31Z,,Daniel San
21,-11.88612099,-71.404377,322.926056,2025-09-03T14:32:28Z,,9/3/2025,3771,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T14:32:28Z,,Daniel San
22,-11.88612199,-71.40446601,320.182007,2025-09-03T15:02:33Z,,9/3/2025,3781,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T15:02:33Z,,Daniel San
23,-11.88621696,-71.40445202,336.514801,2025-09-03T15:06:46Z,,9/3/2025,3791,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T15:06:46Z,,Daniel San
24,-11.88618997,-71.40453701,319.00116,2025-09-03T15:07:45Z,,9/3/2025,3801,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T15:07:45Z,,Daniel San
25,-11.88617203,-71.40461303,343.154694,2025-09-03T15:13:26Z,,9/3/2025,3812,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T15:13:26Z,,Daniel San
26,-11.88590096,-71.40414901,335.058838,2025-09-03T15:23:11Z,,9/3/2025,3821,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T15:23:11Z,,Daniel San
27,-11.88570801,-71.40396897,331.301331,2025-09-03T15:36:07Z,,9/3/2025,3831,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T15:36:07Z,,Daniel San
28,-11.88548396,-71.404046,334.579193,2025-09-03T15:45:03Z,,9/3/2025,3841,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T15:45:03Z,,Daniel San
29,-11.88549704,-71.40413702,333.073669,2025-09-03T15:55:44Z,,9/3/2025,3851,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T15:55:44Z,,Daniel San
30,-11.88527601,-71.40403401,332.503479,2025-09-03T16:03:45Z,,9/3/2025,3861,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T16:03:45Z,,Daniel San
31,-11.88469397,-71.40427197,331.89624,2025-09-03T16:24:13Z,,9/3/2025,3871,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T16:24:13Z,,Daniel San
32,-11.88481098,-71.40428698,343.548767,2025-09-03T16:25:34Z,,9/3/2025,388,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T16:25:34Z,,Daniel San
33,-11.88517501,-71.40422302,338.459686,2025-09-03T16:32:25Z,,9/3/2025,389,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T16:32:25Z,,Daniel San
34,-11.88572201,-71.40401297,330.138519,2025-09-03T16:44:02Z,,9/3/2025,390,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T16:44:02Z,,Daniel San
35,-11.88584204,-71.40405899,349.889954,2025-09-03T16:54:50Z,,9/3/2025,3911,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T16:54:50Z,,Daniel San
36,-11.88595301,-71.40405899,324.098724,2025-09-03T17:03:32Z,,9/3/2025,3921,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T17:03:32Z,,Daniel San
37,-11.885951,-71.40404901,319.945038,2025-09-03T17:15:57Z,,9/3/2025,3931,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-03T17:15:57Z,,Daniel San
38,-11.88993299,-71.40630299,336.345123,2025-09-04T11:00:14Z,,9/4/2025,3941,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-04T11:00:14Z,,Calidad 2
39,-11.89040297,-71.40607903,329.746704,2025-09-04T11:10:58Z,,9/4/2025,3952,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-04T11:10:58Z,,Calidad 2
40,-11.89073003,-71.40592597,340.886353,2025-09-04T11:22:52Z,,9/4/2025,3962,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-04T11:22:52Z,,Calidad 2
41,-11.89078803,-71.405873,343.088287,2025-09-04T11:29:52Z,,9/4/2025,3972,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-04T11:29:52Z,,Calidad 2
42,-11.89123697,-71.40555298,351.748108,2025-09-04T11:39:48Z,,9/4/2025,3982,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-04T11:39:48Z,,Calidad 2
43,-11.89169504,-71.40825296,340.363434,2025-09-04T12:45:21Z,,9/4/2025,3992,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-04T12:45:21Z,,Seo
44,-11.89147401,-71.40836201,336.460114,2025-09-04T13:01:52Z,,9/4/2025,4011,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-04T13:01:52Z,,Seo
45,-11.89140502,-71.40822899,353.582764,2025-09-04T13:09:21Z,,9/4/2025,4021,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-04T13:09:21Z,,Seo
46,-11.89149898,-71.40822203,343.06546,2025-09-04T13:15:47Z,,9/4/2025,4031,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-04T13:15:47Z,,Seo
47,-11.89136303,-71.40797602,334.348206,2025-09-04T13:36:09Z,,9/4/2025,4041,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-04T13:36:09Z,,Seo
48,-11.89145104,-71.40785499,342.670135,2025-09-04T13:43:13Z,,9/4/2025,4051,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-04T13:43:13Z,,Seo
49,-11.89140502,-71.40776203,332.11084,2025-09-04T13:47:05Z,,9/4/2025,4061,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-04T13:47:05Z,,Seo
